InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,TotalAmount
INV873048,PROD008,11,2023-10-27,16.8,C0308,184.8
INV251286,PROD048,8,2023-04-22,46.81,C0200,374.48
INV528212,PROD012,7,2023-08-14,48.51,C0055,339.57
INV833602,PROD038,2,2023-07-11,24.77,C0131,49.54
INV815903,PROD008,11,2023-09-01,27.51,C0486,302.61
INV961264,PROD018,5,2023-07-08,18.47,C0127,92.35
INV937750,PROD002,20,2023-12-06,2.22,C0158,44.400000000000006
INV424291,PROD004,8,2023-07-16,13.02,C0482,104.16
INV227982,PROD045,12,2023-12-17,45.21,C0328,542.52
INV367946,PROD016,15,2023-07-21,19.73,C0274,295.95
INV560163,PROD006,8,2023-03-24,15.22,C0155,121.76
INV183985,PROD021,14,2023-05-21,39.57,C0324,553.98
INV852233,PROD032,16,2023-06-20,36.98,C0422,591.68
INV169591,PROD007,6,2023-09-17,35.07,C0217,210.42000000000002
INV873624,PROD027,20,2023-10-08,36.6,C0181,732.0
INV772758,PROD030,1,2023-11-25,38.22,C0168,38.22
INV103225,PROD041,15,2023-03-11,39.66,C0095,594.9
INV216211,PROD013,10,2023-02-12,16.03,C0206,160.3
INV900234,PROD016,17,2023-11-29,35.82,C0081,608.94
INV573421,PROD039,14,2023-06-13,39.74,C0067,556.36
INV721826,PROD048,5,2023-12-18,13.4,C0245,67.0
INV485456,PROD021,10,2023-08-01,10.33,C0424,103.3
INV335391,PROD026,13,2023-10-20,47.27,C0094,614.51
INV339816,PROD002,18,2023-11-17,32.53,C0011,585.54
INV993209,PROD006,15,2023-12-26,10.31,C0465,154.65
INV372795,PROD004,13,2023-11-04,31.09,C0087,404.17
INV223050,PROD006,12,2023-10-18,8.92,C0077,107.03999999999999
INV967442,PROD046,17,2023-08-21,22.04,C0008,374.68
INV299800,PROD032,4,2023-04-15,11.61,C0345,46.44
INV236523,PROD018,10,2023-07-15,37.45,C0485,374.5
INV862008,PROD014,20,2023-05-25,11.17,C0221,223.4
INV130170,PROD013,14,2023-03-16,9.43,C0347,132.01999999999998
INV487593,PROD017,8,2023-05-08,31.08,C0149,248.64
INV239675,PROD044,15,2023-08-29,4.74,C0299,71.10000000000001
INV842866,PROD021,13,2023-07-16,34.5,C0447,448.5
INV684056,PROD048,20,2023-02-18,13.18,C0217,263.6
INV471512,PROD004,11,2023-08-30,46.59,C0031,512.49
INV105621,PROD043,20,2023-01-24,35.62,C0311,712.4
INV803869,PROD033,20,2023-07-22,19.36,C0130,387.2
INV372935,PROD009,18,2023-04-02,2.54,C0190,45.72
INV238327,PROD033,16,2023-08-28,46.55,C0087,744.8
INV222517,PROD021,17,2023-05-14,21.93,C0046,372.81
INV884149,PROD003,5,2023-05-24,25.21,C0161,126.05000000000001
INV742705,PROD028,10,2023-05-15,45.19,C0185,451.9
INV272998,PROD049,9,2023-08-12,26.09,C0425,234.81
INV682667,PROD048,16,2023-03-19,38.3,C0162,612.8
INV157217,PROD043,15,2023-03-18,3.13,C0437,46.949999999999996
INV840255,PROD012,2,2023-03-25,23.78,C0118,47.56
INV142773,PROD028,4,2023-09-11,49.76,C0240,199.04
INV217955,PROD023,18,2023-09-10,24.52,C0227,441.36
INV313630,PROD047,5,2023-02-17,6.62,C0434,33.1
INV962529,PROD019,6,2023-09-18,41.83,C0445,250.98
INV651567,PROD037,19,2023-01-03,11.01,C0140,209.19
INV358114,PROD037,6,2023-02-09,21.11,C0393,126.66
INV398090,PROD032,4,2023-01-14,44.42,C0394,177.68
INV211222,PROD044,4,2023-10-30,20.01,C0349,80.04
INV971051,PROD021,5,2023-08-24,1.93,C0429,9.65
INV723068,PROD043,16,2023-05-18,22.98,C0363,367.68
INV752596,PROD001,11,2023-12-02,48.5,C0337,533.5
INV235602,PROD029,11,2023-10-19,47.4,C0487,521.4
INV879930,PROD004,10,2023-01-29,16.5,C0109,165.0
INV367558,PROD036,20,2023-07-24,19.38,C0037,387.59999999999997
INV270855,PROD016,13,2023-04-17,4.91,C0092,63.83
INV261621,PROD026,10,2023-12-01,32.53,C0199,325.3
INV818234,PROD020,16,2023-06-08,40.15,C0062,642.4
INV637555,PROD009,12,2023-07-08,33.44,C0309,401.28
INV381521,PROD032,15,2023-09-01,44.33,C0103,664.9499999999999
INV950389,PROD039,14,2023-08-05,4.97,C0289,69.58
INV197462,PROD040,6,2023-08-07,21.99,C0189,131.94
INV335122,PROD033,11,2023-12-13,48.68,C0021,535.48
INV760141,PROD044,5,2023-09-27,46.57,C0332,232.85
INV183029,PROD034,3,2023-08-12,14.89,C0332,44.67
INV817555,PROD031,10,2023-03-07,7.86,C0465,78.60000000000001
INV696152,PROD020,8,2023-06-01,26.39,C0463,211.12
INV212860,PROD036,3,2023-09-20,45.91,C0025,137.73
INV855299,PROD028,14,2023-12-05,5.18,C0262,72.52
INV905984,PROD017,12,2023-02-11,13.12,C0292,157.44
INV288274,PROD002,4,2023-08-25,37.16,C0258,148.64
INV838594,PROD012,13,2023-08-02,2.74,C0403,35.620000000000005
INV571804,PROD021,19,2023-12-10,36.34,C0153,690.46
INV321321,PROD017,11,2023-04-06,48.35,C0320,531.85
INV211495,PROD006,20,2023-12-11,13.34,C0095,266.8
INV113950,PROD035,1,2023-03-01,0.79,C0223,0.79
INV789666,PROD042,16,2023-07-27,23.28,C0088,372.48
INV748543,PROD048,20,2023-06-05,36.43,C0495,728.6
INV807896,PROD040,12,2023-12-20,34.69,C0417,416.28
INV300070,PROD020,3,2023-01-08,6.69,C0203,20.07
INV604487,PROD002,7,2023-04-18,43.02,C0058,301.14000000000004
INV999876,PROD010,8,2023-11-17,22.07,C0333,176.56
INV255362,PROD035,7,2023-08-26,4.76,C0405,33.32
INV874668,PROD028,1,2023-03-20,6.26,C0243,6.26
INV713654,PROD029,16,2023-08-19,23.84,C0360,381.44
INV153395,PROD013,10,2023-07-20,28.69,C0125,286.90000000000003
INV535878,PROD001,4,2023-08-10,31.71,C0171,126.84
INV404899,PROD032,19,2023-10-11,29.99,C0435,569.81
INV859813,PROD032,13,2023-10-30,24.56,C0019,319.28
INV653971,PROD044,16,2023-02-01,11.98,C0314,191.68
INV380859,PROD028,19,2023-02-02,16.13,C0010,306.46999999999997
INV618823,PROD042,14,2023-03-01,44.51,C0458,623.14
INV121817,PROD042,12,2023-08-12,22.69,C0319,272.28000000000003
INV343377,PROD019,7,2023-08-13,23.73,C0083,166.11
INV731347,PROD015,19,2023-06-23,45.5,C0260,864.5
INV858115,PROD046,15,2023-05-31,6.99,C0437,104.85000000000001
INV784196,PROD025,14,2023-12-11,41.74,C0365,584.36
INV752048,PROD024,16,2023-03-24,40.09,C0377,641.44
INV281708,PROD019,3,2023-03-08,33.52,C0107,100.56
INV617708,PROD011,20,2023-08-01,24.86,C0103,497.2
INV476215,PROD016,7,2023-01-10,28.06,C0156,196.42
INV968167,PROD017,12,2023-03-31,34.01,C0452,408.12
INV551538,PROD033,2,2023-06-22,40.44,C0441,80.88
INV609990,PROD040,8,2023-04-25,6.47,C0059,51.76
INV380484,PROD022,12,2023-10-13,38.58,C0133,462.96
INV840719,PROD010,17,2023-02-23,30.41,C0459,516.97
INV211035,PROD029,15,2023-02-26,48.15,C0026,722.25
INV963617,PROD040,20,2023-02-22,39.22,C0401,784.4
INV223794,PROD003,17,2023-11-19,5.72,C0288,97.24
INV842563,PROD014,12,2023-05-30,8.27,C0446,99.24
INV261790,PROD049,17,2023-02-20,25.17,C0227,427.89000000000004
INV989816,PROD024,11,2023-03-04,41.05,C0332,451.54999999999995
INV357232,PROD029,14,2023-01-04,38.58,C0104,540.12
INV189374,PROD031,11,2023-03-29,14.69,C0428,161.59
INV357374,PROD024,14,2023-12-07,18.35,C0137,256.90000000000003
INV244697,PROD049,17,2023-04-27,21.38,C0078,363.46
INV993796,PROD028,14,2023-08-23,45.94,C0411,643.16
INV252656,PROD044,12,2023-08-15,47.22,C0265,566.64
INV454737,PROD001,17,2023-02-13,47.21,C0395,802.57
INV896070,PROD026,6,2023-07-21,21.99,C0162,131.94
INV762288,PROD043,5,2023-01-30,45.17,C0019,225.85000000000002
INV521530,PROD043,17,2023-08-03,48.65,C0366,827.05
INV460875,PROD044,18,2023-06-10,43.74,C0454,787.32
INV834312,PROD018,17,2023-03-17,30.71,C0005,522.07
INV926636,PROD029,7,2023-11-16,44.44,C0207,311.08
INV524154,PROD042,15,2023-11-29,35.02,C0317,525.3000000000001
INV450741,PROD013,10,2023-10-03,4.67,C0398,46.7
INV397719,PROD047,5,2023-10-04,26.26,C0200,131.3
INV457259,PROD006,17,2023-09-24,27.81,C0110,472.77
INV721285,PROD041,6,2023-10-04,1.66,C0388,9.959999999999999
INV215806,PROD016,10,2023-09-16,36.46,C0133,364.6
INV471692,PROD004,12,2023-09-17,13.36,C0375,160.32
INV872652,PROD004,4,2023-10-21,22.71,C0064,90.84
INV693071,PROD030,11,2023-10-25,49.16,C0003,540.76
INV467355,PROD041,18,2023-04-30,42.3,C0366,761.4
INV644909,PROD019,19,2023-07-13,33.79,C0154,642.01
INV301908,PROD016,4,2023-10-26,16.73,C0378,66.92
INV546370,PROD024,15,2023-12-31,5.35,C0422,80.25
INV236381,PROD027,3,2023-08-06,5.07,C0425,15.21
INV651818,PROD014,15,2023-12-13,4.36,C0244,65.4
INV376502,PROD038,18,2023-07-22,26.19,C0207,471.42
INV613321,PROD032,14,2023-12-19,49.83,C0300,697.62
INV608312,PROD027,6,2023-03-07,7.65,C0375,45.900000000000006
INV654844,PROD030,5,2023-09-20,48.42,C0365,242.10000000000002
INV882758,PROD045,7,2023-01-17,23.04,C0061,161.28
INV730823,PROD036,12,2023-03-02,46.12,C0081,553.4399999999999
INV403657,PROD027,4,2023-10-20,6.48,C0437,25.92
INV492649,PROD034,5,2023-06-06,6.33,C0021,31.65
INV249044,PROD019,16,2023-03-15,1.88,C0156,30.08
INV397252,PROD038,14,2023-06-06,2.91,C0402,40.74
INV465584,PROD012,16,2023-10-08,0.6,C0111,9.6
INV693246,PROD003,14,2023-06-08,24.32,C0035,340.48
INV239260,PROD022,13,2023-11-07,24.02,C0232,312.26
INV799631,PROD009,17,2023-08-19,32.0,C0391,544.0
INV796781,PROD010,11,2023-11-16,4.92,C0230,54.12
INV455465,PROD027,13,2023-07-22,12.02,C0320,156.26
INV192830,PROD003,15,2023-11-27,36.93,C0277,553.95
INV423850,PROD011,1,2023-12-29,28.81,C0444,28.81
INV301774,PROD042,4,2023-02-13,32.37,C0288,129.48
INV697944,PROD040,18,2023-01-28,29.05,C0490,522.9
INV226126,PROD013,16,2023-01-10,25.38,C0268,406.08
INV924974,PROD035,6,2023-05-21,48.14,C0338,288.84000000000003
INV736333,PROD016,19,2023-10-01,22.49,C0106,427.30999999999995
INV456470,PROD026,19,2023-01-12,2.73,C0165,51.87
INV432799,PROD012,14,2023-09-28,1.69,C0224,23.66
INV668096,PROD017,3,2023-02-20,6.17,C0196,18.509999999999998
INV261719,PROD019,5,2023-02-15,9.54,C0087,47.699999999999996
INV290272,PROD027,6,2023-06-16,3.42,C0158,20.52
INV435587,PROD046,2,2023-02-20,15.25,C0014,30.5
INV154398,PROD027,11,2023-03-03,13.27,C0073,145.97
INV633328,PROD016,20,2023-09-10,29.51,C0104,590.2
INV163577,PROD033,13,2023-05-18,47.49,C0386,617.37
INV130310,PROD030,18,2023-09-05,20.65,C0163,371.7
INV382234,PROD041,8,2023-01-10,45.73,C0209,365.84
INV783200,PROD038,4,2023-10-12,12.69,C0284,50.76
INV187984,PROD009,10,2023-08-17,28.63,C0403,286.3
INV491438,PROD041,17,2023-03-14,10.57,C0434,179.69
INV682119,PROD011,8,2023-08-05,27.11,C0277,216.88
INV403300,PROD003,1,2023-11-14,40.73,C0232,40.73
INV386578,PROD011,1,2023-09-04,3.48,C0335,3.48
INV323088,PROD017,13,2023-11-20,49.96,C0307,649.48
INV690433,PROD033,10,2023-10-01,2.75,C0300,27.5
INV970840,PROD020,3,2023-03-04,20.07,C0036,60.21
INV321092,PROD047,18,2023-08-10,49.94,C0072,898.92
INV766023,PROD033,11,2023-06-25,44.25,C0313,486.75
INV437262,PROD049,15,2023-12-06,14.01,C0134,210.15
INV116645,PROD014,15,2023-06-18,47.97,C0175,719.55
INV738359,PROD045,5,2023-01-02,32.5,C0468,162.5
INV682788,PROD001,1,2023-07-31,33.8,C0244,33.8
INV185090,PROD045,16,2023-10-03,38.24,C0459,611.84
INV566801,PROD042,3,2023-12-10,27.16,C0404,81.48
INV967661,PROD008,12,2023-07-12,48.62,C0345,583.4399999999999
INV108840,PROD023,13,2023-12-23,9.27,C0308,120.50999999999999
INV109818,PROD030,12,2023-08-16,46.84,C0064,562.08
INV843647,PROD048,1,2023-12-15,38.04,C0114,38.04
INV417905,PROD013,3,2023-11-17,40.91,C0184,122.72999999999999
INV480632,PROD046,8,2023-09-10,12.1,C0414,96.8
INV735465,PROD018,16,2023-12-28,45.27,C0019,724.32
INV515326,PROD001,7,2023-11-23,49.22,C0108,344.53999999999996
INV678588,PROD018,19,2023-03-29,25.27,C0057,480.13
INV692592,PROD043,19,2023-11-05,33.77,C0100,641.6300000000001
INV233620,PROD005,19,2023-02-03,6.85,C0090,130.15
INV301170,PROD037,8,2023-05-21,44.11,C0133,352.88
INV810656,PROD044,1,2023-12-21,49.6,C0435,49.6
INV102049,PROD040,9,2023-08-21,34.19,C0273,307.71
INV553559,PROD028,2,2023-06-15,42.77,C0481,85.54
INV589251,PROD027,9,2023-09-23,6.53,C0433,58.77
INV149246,PROD024,17,2023-04-25,38.07,C0254,647.19
INV510893,PROD027,18,2023-01-03,22.72,C0143,408.96
INV873266,PROD022,3,2023-01-13,44.06,C0100,132.18
INV306440,PROD045,14,2023-05-08,47.91,C0116,670.74
INV201424,PROD022,10,2023-11-17,3.61,C0085,36.1
INV935946,PROD031,14,2023-10-31,40.5,C0015,567.0
INV349937,PROD022,9,2023-08-31,12.73,C0321,114.57000000000001
INV932685,PROD022,2,2023-09-24,41.17,C0491,82.34
INV755725,PROD005,20,2023-02-18,31.17,C0122,623.4000000000001
INV134963,PROD038,4,2023-02-01,4.73,C0229,18.92
INV941363,PROD021,3,2023-02-01,39.24,C0194,117.72
INV168986,PROD004,10,2023-08-10,30.73,C0227,307.3
INV991215,PROD044,2,2023-05-31,28.18,C0053,56.36
INV344435,PROD026,4,2023-07-30,31.06,C0196,124.24
INV586758,PROD039,20,2023-07-16,1.03,C0443,20.6
INV782540,PROD028,20,2023-06-23,31.15,C0408,623.0
INV716366,PROD044,1,2023-06-18,22.98,C0481,22.98
INV721686,PROD007,4,2023-02-04,1.11,C0099,4.44
INV368735,PROD013,19,2023-09-18,6.74,C0405,128.06
INV294954,PROD027,16,2023-08-16,36.37,C0182,581.92
INV712916,PROD009,2,2023-06-09,3.49,C0125,6.98
INV913166,PROD033,12,2023-10-05,15.9,C0224,190.8
INV405202,PROD010,16,2023-06-25,15.78,C0075,252.48
INV251624,PROD001,17,2023-12-14,29.53,C0189,502.01
INV157259,PROD016,17,2023-10-14,41.05,C0030,697.8499999999999
INV311037,PROD023,7,2023-11-24,48.84,C0217,341.88
INV828531,PROD005,11,2023-09-01,9.87,C0403,108.57
INV693595,PROD030,20,2023-10-24,34.77,C0355,695.4000000000001
INV270162,PROD022,20,2023-06-18,15.33,C0494,306.6
INV769795,PROD030,2,2023-01-02,25.05,C0054,50.1
INV350629,PROD045,8,2023-04-20,23.59,C0115,188.72
INV315289,PROD048,11,2023-07-12,40.46,C0247,445.06
INV475271,PROD012,1,2023-02-07,18.46,C0205,18.46
INV303846,PROD036,4,2023-08-14,7.55,C0016,30.2
INV308795,PROD038,12,2023-01-16,2.67,C0324,32.04
INV853754,PROD019,6,2023-05-15,11.34,C0102,68.03999999999999
INV122536,PROD022,18,2023-04-11,12.68,C0090,228.24
INV243910,PROD017,4,2023-12-13,1.54,C0091,6.16
INV419891,PROD042,4,2023-04-18,17.25,C0195,69.0
INV279683,PROD016,12,2023-12-05,40.57,C0234,486.84000000000003
INV168553,PROD034,20,2023-12-31,44.14,C0482,882.8
INV658424,PROD010,5,2023-04-09,39.85,C0061,199.25
INV767044,PROD045,12,2023-08-08,16.24,C0194,194.88
INV408472,PROD003,20,2023-10-02,29.57,C0126,591.4
INV934259,PROD010,11,2023-11-19,12.73,C0405,140.03
INV319401,PROD009,17,2023-09-08,48.44,C0144,823.48
INV168024,PROD006,16,2023-11-11,39.65,C0373,634.4
INV887623,PROD033,13,2023-11-27,37.69,C0086,489.96999999999997
INV437456,PROD024,16,2023-04-02,26.19,C0261,419.04
INV596771,PROD024,17,2023-09-11,34.88,C0365,592.96
INV781298,PROD038,13,2023-10-26,32.09,C0138,417.1700000000001
INV345770,PROD014,8,2023-08-20,44.8,C0019,358.4
INV699125,PROD014,10,2023-07-13,21.54,C0203,215.39999999999998
INV888133,PROD024,9,2023-03-10,27.75,C0081,249.75
INV712328,PROD019,15,2023-04-28,26.18,C0044,392.7
INV573066,PROD030,17,2023-08-07,31.25,C0022,531.25
INV432420,PROD028,14,2023-09-12,18.69,C0240,261.66
INV378527,PROD025,1,2023-04-30,9.39,C0140,9.39
INV983533,PROD005,12,2023-05-31,45.12,C0331,541.4399999999999
INV338804,PROD033,18,2023-05-22,32.36,C0257,582.48
INV310036,PROD008,3,2023-10-07,18.33,C0051,54.989999999999995
INV986516,PROD013,11,2023-12-16,12.88,C0171,141.68
INV373820,PROD013,20,2023-10-06,49.9,C0141,998.0
INV525468,PROD020,10,2023-07-26,41.2,C0005,412.0
INV898134,PROD038,1,2023-09-20,23.86,C0421,23.86
INV597484,PROD010,13,2023-04-18,11.77,C0488,153.01
INV857607,PROD034,19,2023-08-28,39.41,C0120,748.79
INV986887,PROD030,11,2023-06-10,39.7,C0417,436.70000000000005
INV994376,PROD028,14,2023-08-19,10.87,C0097,152.17999999999998
INV420415,PROD002,12,2023-03-07,7.38,C0286,88.56
INV974825,PROD048,1,2023-12-04,25.24,C0483,25.24
INV889185,PROD022,8,2023-12-18,21.25,C0182,170.0
INV124368,PROD049,18,2023-10-28,15.33,C0207,275.94
INV695791,PROD003,5,2023-06-19,8.11,C0291,40.55
INV499841,PROD039,20,2023-07-20,28.91,C0323,578.2
INV597840,PROD026,3,2023-04-07,26.96,C0105,80.88
INV419443,PROD022,19,2023-11-24,48.12,C0056,914.28
INV133616,PROD011,4,2023-04-01,33.91,C0048,135.64
INV308665,PROD045,20,2023-04-06,24.69,C0424,493.8
INV791609,PROD025,10,2023-05-30,10.69,C0036,106.89999999999999
INV111583,PROD005,15,2023-09-23,3.34,C0269,50.099999999999994
INV235410,PROD021,14,2023-02-26,19.86,C0088,278.03999999999996
INV316509,PROD027,16,2023-07-19,37.29,C0275,596.64
INV797085,PROD014,10,2023-12-30,21.89,C0067,218.9
INV716029,PROD011,20,2023-06-08,28.97,C0244,579.4
INV249623,PROD033,15,2023-01-04,14.13,C0104,211.95000000000002
INV651400,PROD005,13,2023-05-07,30.44,C0229,395.72
INV140983,PROD037,16,2023-10-22,23.28,C0169,372.48
INV463627,PROD006,10,2023-08-22,32.49,C0378,324.90000000000003
INV535214,PROD046,10,2023-03-31,19.86,C0359,198.6
INV503350,PROD012,20,2023-08-23,36.8,C0128,736.0
INV512668,PROD043,6,2023-02-18,35.08,C0467,210.48
INV387075,PROD003,8,2023-03-22,44.33,C0358,354.64
INV831952,PROD041,18,2023-02-04,14.95,C0452,269.09999999999997
INV898868,PROD047,7,2023-07-30,45.48,C0372,318.35999999999996
INV628896,PROD008,12,2023-02-23,4.29,C0284,51.480000000000004
INV317445,PROD021,14,2023-05-10,22.82,C0393,319.48
INV828221,PROD003,15,2023-11-24,1.82,C0260,27.3
INV997343,PROD048,15,2023-07-24,19.37,C0346,290.55
INV843544,PROD026,2,2023-02-28,1.03,C0100,2.06
INV608306,PROD009,11,2023-08-26,33.68,C0470,370.48
INV848244,PROD005,3,2023-05-05,27.65,C0237,82.94999999999999
INV982442,PROD029,5,2023-05-23,23.8,C0487,119.0
INV408433,PROD011,1,2023-04-01,30.55,C0083,30.55
INV900681,PROD035,13,2023-12-10,8.84,C0064,114.92
INV286583,PROD044,9,2023-07-03,8.1,C0006,72.89999999999999
INV326667,PROD046,2,2023-09-30,44.69,C0111,89.38
INV772149,PROD045,2,2023-09-25,41.91,C0227,83.82
INV565553,PROD046,4,2023-06-07,19.84,C0340,79.36
INV904377,PROD039,1,2023-07-13,2.91,C0027,2.91
INV195825,PROD016,12,2023-04-13,45.48,C0104,545.76
INV960384,PROD027,1,2023-06-22,49.47,C0009,49.47
INV935635,PROD044,3,2023-02-19,11.42,C0099,34.26
INV535872,PROD043,6,2023-01-23,36.34,C0428,218.04000000000002
INV298754,PROD007,11,2023-11-17,16.47,C0263,181.17
INV226672,PROD014,18,2023-08-08,20.06,C0320,361.08
INV115722,PROD014,4,2023-03-30,18.15,C0119,72.6
INV581061,PROD042,11,2023-04-19,1.09,C0206,11.99
INV146073,PROD005,9,2023-07-08,32.67,C0113,294.03000000000003
INV623843,PROD014,14,2023-11-03,15.43,C0035,216.01999999999998
INV279787,PROD046,18,2023-10-19,39.67,C0053,714.0600000000001
INV830139,PROD007,20,2023-11-20,16.56,C0129,331.2
INV898717,PROD044,5,2023-11-22,16.94,C0199,84.7
INV605550,PROD045,11,2023-12-08,48.91,C0453,538.01
INV570717,PROD022,1,2023-10-27,30.62,C0035,30.62
INV113937,PROD033,8,2023-12-27,25.42,C0196,203.36
INV423851,PROD002,20,2023-03-05,38.07,C0120,761.4
INV183246,PROD048,14,2023-11-14,37.98,C0122,531.7199999999999
INV259038,PROD009,12,2023-04-14,25.19,C0031,302.28000000000003
INV565280,PROD014,2,2023-11-03,12.28,C0193,24.56
INV925198,PROD022,5,2023-11-26,14.27,C0379,71.35
INV779525,PROD003,17,2023-08-01,39.69,C0390,674.73
INV459376,PROD019,1,2023-06-19,11.84,C0417,11.84
INV360401,PROD014,18,2023-12-07,3.18,C0125,57.24
INV646802,PROD044,8,2023-07-15,30.6,C0411,244.8
INV615524,PROD012,15,2023-02-03,31.67,C0165,475.05
INV314140,PROD013,2,2023-03-14,31.9,C0036,63.8
INV347789,PROD006,6,2023-04-15,29.84,C0065,179.04
INV272132,PROD006,14,2023-06-09,36.39,C0260,509.46000000000004
INV361063,PROD013,8,2023-11-07,21.49,C0370,171.92
INV311184,PROD019,19,2023-11-22,22.69,C0156,431.11
INV517589,PROD031,3,2023-07-04,47.58,C0140,142.74
INV738996,PROD011,16,2023-09-16,22.35,C0194,357.6
INV120773,PROD028,5,2023-09-04,41.07,C0377,205.35
INV724094,PROD025,14,2023-06-03,42.78,C0391,598.9200000000001
INV498930,PROD010,18,2023-05-12,36.47,C0276,656.46
INV735463,PROD020,15,2023-10-15,14.52,C0238,217.79999999999998
INV305222,PROD005,11,2023-08-29,7.26,C0247,79.86
INV865847,PROD013,1,2023-09-14,1.14,C0080,1.14
INV513820,PROD024,16,2023-08-01,20.53,C0372,328.48
INV772188,PROD048,12,2023-06-07,19.51,C0497,234.12
INV503519,PROD005,14,2023-03-05,44.31,C0302,620.34
INV367657,PROD037,6,2023-08-12,10.11,C0478,60.66
INV765824,PROD049,12,2023-09-08,25.73,C0395,308.76
INV871399,PROD024,2,2023-08-06,32.72,C0353,65.44
INV761601,PROD016,16,2023-07-05,2.21,C0127,35.36
INV255067,PROD044,1,2023-11-27,35.02,C0362,35.02
INV366640,PROD039,15,2023-03-17,47.24,C0134,708.6
INV112936,PROD039,19,2023-03-24,47.61,C0127,904.59
INV184251,PROD006,13,2023-10-28,20.18,C0060,262.34
INV365154,PROD013,14,2023-08-07,8.71,C0266,121.94000000000001
INV501382,PROD020,17,2023-12-04,48.4,C0355,822.8
INV214582,PROD020,14,2023-02-15,37.75,C0301,528.5
INV885100,PROD037,12,2023-05-18,40.8,C0326,489.59999999999997
INV276578,PROD048,13,2023-01-04,35.1,C0108,456.3
INV538136,PROD032,1,2023-12-23,5.3,C0418,5.3
INV284970,PROD027,10,2023-03-29,36.79,C0269,367.9
INV627028,PROD012,5,2023-04-04,10.3,C0192,51.5
INV294655,PROD008,15,2023-04-19,28.57,C0486,428.55
INV371950,PROD004,6,2023-04-09,40.55,C0103,243.29999999999998
INV214499,PROD027,15,2023-11-16,31.53,C0462,472.95000000000005
INV496077,PROD041,6,2023-02-13,4.45,C0445,26.700000000000003
INV346184,PROD018,3,2023-10-27,17.44,C0064,52.32000000000001
INV888318,PROD032,4,2023-05-17,0.97,C0245,3.88
INV201546,PROD001,19,2023-01-22,39.57,C0490,751.83
INV898347,PROD034,1,2023-09-24,19.1,C0109,19.1
INV550314,PROD032,16,2023-11-06,37.97,C0137,607.52
INV478756,PROD024,11,2023-05-03,49.97,C0173,549.67
INV446297,PROD026,13,2023-07-02,30.74,C0341,399.62
INV521326,PROD007,1,2023-12-24,23.12,C0413,23.12
INV393042,PROD009,1,2023-09-29,30.29,C0372,30.29
INV819517,PROD045,8,2023-11-13,18.74,C0487,149.92
INV103281,PROD031,17,2023-04-07,20.95,C0338,356.15
INV946785,PROD021,1,2023-01-24,31.87,C0327,31.87
INV519603,PROD021,15,2023-09-06,12.06,C0377,180.9
INV790318,PROD040,3,2023-09-01,17.74,C0379,53.22
INV736667,PROD045,4,2023-05-31,36.85,C0439,147.4
INV922987,PROD046,5,2023-10-20,43.56,C0100,217.8
INV935527,PROD046,17,2023-09-12,2.07,C0439,35.19
INV276216,PROD020,18,2023-08-28,49.37,C0045,888.66
INV352603,PROD029,4,2023-10-04,24.37,C0459,97.48
INV833907,PROD014,6,2023-12-04,37.79,C0125,226.74
INV268018,PROD007,14,2023-01-15,49.67,C0046,695.38
INV854109,PROD021,13,2023-04-23,38.43,C0476,499.59
INV229077,PROD043,16,2023-12-10,47.6,C0132,761.6
INV194835,PROD009,18,2023-09-09,31.86,C0341,573.48
INV903562,PROD045,11,2023-10-22,43.66,C0408,480.26
INV852293,PROD039,3,2023-07-13,32.38,C0474,97.14000000000001
INV997728,PROD048,13,2023-10-15,32.87,C0381,427.30999999999995
INV191939,PROD015,8,2023-05-29,13.33,C0224,106.64
INV880788,PROD006,11,2023-04-07,37.16,C0058,408.76
INV498663,PROD008,19,2023-06-10,18.7,C0483,355.3
INV661620,PROD048,1,2023-10-30,15.88,C0296,15.88
INV936258,PROD025,14,2023-07-06,16.32,C0098,228.48000000000002
INV332932,PROD009,17,2023-10-30,33.36,C0348,567.12
INV431272,PROD026,1,2023-08-24,27.15,C0055,27.15
INV254586,PROD019,8,2023-08-22,25.24,C0075,201.92
INV136012,PROD019,5,2023-12-26,37.48,C0308,187.39999999999998
INV229461,PROD021,10,2023-12-19,25.37,C0307,253.70000000000002
INV619071,PROD046,19,2023-04-21,24.17,C0141,459.23
INV260119,PROD046,13,2023-06-20,3.41,C0150,44.33
INV834430,PROD046,7,2023-04-26,42.48,C0424,297.35999999999996
